LATDD83,LONGDD83,Month,Day,FIREYEAR,OWNERAGENCY,PROTECTIONAGENCY,PERIMEXISTS_N,PERIMEXISTS_Y,FIRERPTQC_no,FIRERPTQC_yes,STATCAUSE,TOTALACRES,sizeclass,cluster,cluster_label
41.86528,-113.55139,7,20,1989,12,12,True,False,False,True,6,1.0,B,1,Remote Small Fires
33.36639,-108.28222,7,27,2016,12,12,True,False,True,False,6,2.6,B,0,High-Risk Large Fires
45.35361,-114.23306,10,2,2011,12,12,False,True,True,False,6,30.0,C,2,Remote Small Fires
35.34501,-111.57231,11,4,1997,12,12,True,False,True,False,8,1.0,B,0,High-Risk Large Fires
43.7804,-121.78697,8,18,1995,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
45.06139,-119.53556,7,15,2002,9,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
42.07613,-120.8493,6,23,1994,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
35.485,-118.50139,8,1,2000,1,1,True,False,True,False,6,3242.0,F,3,High-Risk Large Fires
44.41944,-119.83639,8,24,1999,9,12,True,False,False,True,6,1.0,B,1,Remote Small Fires
46.07772,-121.5273,9,21,2022,12,12,True,False,False,True,3,0.1,A,1,Remote Small Fires
31.42648,-110.25897,6,6,2001,12,12,True,False,True,False,8,3.0,B,0,High-Risk Large Fires
45.48333,-117.62639,8,10,2015,12,12,True,False,False,True,6,0.25,A,1,Remote Small Fires
33.41778,-108.6819,7,16,2011,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
30.25833,-82.48666,7,9,1998,12,12,True,False,False,True,7,0.1,A,1,Frequent Small Fires
48.79583,-118.44222,7,20,2015,12,12,True,False,True,False,6,14.0,C,0,Remote Small Fires
29.18999,-81.94166,12,9,1991,9,12,True,False,False,True,3,0.1,A,1,Frequent Small Fires
43.15556,-122.34722,8,1,2015,12,12,True,False,True,False,6,7.0,B,0,Remote Small Fires
36.57334,-107.2189,9,25,1989,12,12,True,False,True,False,6,7.5,B,0,High-Risk Large Fires
34.7147,-116.0428,5,3,2004,1,1,True,False,True,False,4,0.3,B,3,High-Risk Large Fires
36.7,-119.74611,9,14,2006,9,9,True,False,True,False,3,4.0,B,0,High-Risk Large Fires
34.525,-118.64333,8,26,1996,4,4,True,False,True,False,0,22000.0,G,3,High-Risk Large Fires
33.32874,-110.8694,9,22,1987,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
33.0,-116.91806,9,13,1994,9,9,True,False,True,False,8,0.5,B,4,High-Risk Large Fires
43.96361,-121.2925,8,7,2008,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
33.95388,-116.58888,3,29,2003,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
40.32456,-123.23821,6,1,2020,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
39.135,-122.845,10,27,1993,9,9,True,False,True,False,8,0.1,A,4,Urban Wildfires
33.73534,-108.41891,9,1,2000,12,12,True,False,True,False,6,50.0,C,0,High-Risk Large Fires
36.50972,-93.87306,4,11,2010,12,12,False,True,True,False,0,110.0,D,2,Frequent Small Fires
43.12874,-121.31251,8,3,2005,12,12,True,False,True,False,6,6.0,B,0,Remote Small Fires
34.2539,-111.00267,7,9,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.97306,-119.39389,7,5,1997,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
33.50005,-111.62229,8,6,1988,12,12,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
43.68513,-85.8162,7,5,2018,9,9,True,False,True,False,12,0.1,A,4,Frequent Small Fires
37.36,-120.18389,5,22,2008,9,9,True,False,True,False,12,8.0,B,4,Urban Wildfires
42.86874,-122.47366,10,22,1995,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
33.85005,-110.91727,8,18,1991,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.04477,-121.08695,4,15,2015,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
44.125,-103.4416,8,17,1989,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
44.66528,-118.96972,7,13,2015,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
29.18999,-81.935,7,20,2000,12,12,True,False,False,True,3,2.0,B,1,Frequent Small Fires
38.56178,-120.86234,7,16,2000,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
33.29306,-117.09389,1,11,1998,10,10,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.39658,-120.6316,3,14,2013,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
43.89901,-121.85281,7,1,2006,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.0925,-108.49,8,18,2016,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.98863,-116.97407,12,13,2013,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.04444,-108.5313,4,4,2011,12,12,True,False,True,False,1,0.25,A,0,High-Risk Large Fires
40.01889,-120.41694,8,16,2004,10,10,True,False,True,False,6,0.1,A,0,Remote Small Fires
33.48892,-111.31078,7,2,2001,12,12,True,False,True,False,6,525.0,E,0,High-Risk Large Fires
40.96667,-122.58556,9,5,2003,12,12,True,False,True,False,6,7.6,B,0,Remote Small Fires
37.22111,-120.26111,9,12,1996,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
35.98149,-106.64841,5,4,2020,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
37.86836,-122.51044,6,18,2013,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
33.52839,-108.56392,6,14,1996,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.78134,-106.44321,7,26,2020,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
39.04889,-122.73111,6,21,1993,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
41.48472,-121.86639,2,24,2015,9,9,True,False,True,False,3,209.0,D,0,Remote Small Fires
32.97302,-105.70263,6,25,1990,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.90472,-111.8511,7,21,2013,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
37.34889,-120.55889,7,24,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.875,-108.25835,6,15,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.50233,-120.17618,7,24,2006,12,12,False,True,False,True,6,7145.0,G,2,Remote Small Fires
31.50398,-110.48343,2,8,2002,12,12,True,False,True,False,4,156.1,D,0,High-Risk Large Fires
38.99139,-119.87361,10,29,2007,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
45.94472,-117.65778,9,8,1986,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
41.0175,-122.38556,5,10,1999,10,10,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.867,-87.333,4,3,1995,12,12,True,False,True,False,0,7.0,B,0,Frequent Small Fires
44.80889,-121.79389,9,7,2008,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
35.17168,-111.62232,8,6,1991,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
47.39653,-121.28291,8,15,1992,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
34.23438,-111.29251,8,30,1998,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.42694,-120.76806,4,13,2005,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
37.735,-119.512,8,6,2010,8,8,True,False,True,False,11,0.1,A,4,Urban Wildfires
43.81263,-119.51311,8,2,2022,12,12,True,False,False,True,9,0.1,A,1,Remote Small Fires
44.71667,-122.17667,6,3,1998,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
40.95917,-109.52059,8,10,2013,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
37.27333,-107.53167,5,19,1997,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
38.87517,-120.11435,9,19,2020,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
34.15,-117.19,6,3,2009,9,9,True,False,True,False,6,0.1,A,4,High-Risk Large Fires
33.94,-116.93806,6,17,2006,9,9,True,False,True,False,8,10.0,C,4,High-Risk Large Fires
33.7999,-116.38817,11,3,2011,9,9,True,False,True,False,3,0.01,A,0,High-Risk Large Fires
42.01861,-124.00417,8,22,2010,12,12,True,False,True,False,1,24.0,C,0,Remote Small Fires
34.08126,-116.54388,4,27,2009,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
37.14306,-121.98694,9,3,2007,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
44.97722,-119.5852,7,14,2013,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
34.42106,-117.14414,1,15,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.45318,-122.43539,6,27,2012,9,9,True,False,True,False,8,0.25,A,4,Urban Wildfires
43.39818,-122.00975,8,14,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
44.22583,-106.99056,5,28,2006,12,12,True,False,False,True,1,1.0,B,1,Remote Small Fires
33.88093,-117.39768,6,15,2013,9,9,True,False,True,False,11,0.2,A,4,Urban Wildfires
38.22389,-105.21306,9,19,2017,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
37.22778,-106.84222,9,4,1996,9,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
35.52111,-120.665,8,27,1992,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
43.97556,-121.23361,3,14,2008,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.0224,-117.06877,7,20,2013,9,9,True,False,True,False,6,0.05,A,4,High-Risk Large Fires
41.0832,-123.6845,6,15,2002,0,0,True,False,True,False,0,0.3,B,3,Remote Small Fires
39.96222,-120.90389,8,29,2005,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.42694,-120.71194,7,4,1992,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
38.60415,-121.17612,10,5,2010,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.30462,-123.53173,8,8,2017,12,12,True,False,False,True,1,0.01,A,1,Remote Small Fires
43.51667,-111.33833,10,29,1990,12,12,True,False,True,False,4,0.1,A,0,Remote Small Fires
38.15684,-111.3132,7,17,2021,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
42.9977,-120.80224,6,24,1986,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.66083,-109.68554,11,30,1999,12,12,True,False,True,False,7,0.1,A,0,High-Risk Large Fires
39.25194,-120.72694,5,14,1992,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
35.41239,-111.749,9,29,2022,12,12,True,False,False,True,9,0.1,A,1,Urban Wildfires
37.8072,-122.4297,3,12,2015,8,8,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
36.71028,-91.26111,3,26,1987,12,12,True,False,True,False,0,2.0,B,0,Frequent Small Fires
46.68722,-121.09778,9,21,2016,12,12,True,False,False,True,0,0.1,A,1,Remote Small Fires
33.59917,-109.3452,8,21,2012,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.89263,-121.80385,6,3,2014,9,9,True,False,True,False,0,1.0,B,0,High-Risk Large Fires
44.22667,-119.74667,2,2,1994,9,12,True,False,False,True,12,0.3,B,1,Urban Wildfires
37.50222,-108.53722,7,22,2019,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
41.865,-120.72167,7,17,1994,12,12,True,False,True,False,6,1.0,B,0,Remote Small Fires
31.49833,-93.22667,3,28,2013,12,12,False,True,False,True,7,0.5,B,2,Frequent Small Fires
33.97552,-117.49488,9,17,2011,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
45.51667,-114.51083,8,10,2011,12,12,False,True,True,False,6,32670.0,G,2,Remote Small Fires
48.05333,-90.30833,8,7,1996,12,12,True,False,True,False,6,0.1,A,0,Frequent Small Fires
33.74889,-117.33694,3,27,2002,9,9,True,False,True,False,12,5.0,B,4,Urban Wildfires
41.88,-78.79167,4,28,1990,12,12,True,False,True,False,8,3.0,B,0,Frequent Small Fires
40.645,-123.11,6,21,2008,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
35.11167,-111.7063,7,9,2010,12,12,True,False,False,True,11,0.1,A,1,Urban Wildfires
38.37167,-119.3,8,15,1992,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
30.25666,-84.45916,7,14,2011,12,12,True,False,False,True,6,0.1,A,1,Frequent Small Fires
36.37167,-106.5,8,24,2003,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.82167,-122.79833,8,15,1992,12,12,True,False,True,False,11,3.0,B,4,Urban Wildfires
39.485,-121.18444,9,14,2001,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.37175,-111.61301,8,28,2020,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
36.89111,-120.65389,2,24,2008,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
34.66581,-118.76225,7,23,2023,12,12,True,False,False,True,4,0.1,A,1,High-Risk Large Fires
36.61915,-112.25007,8,13,2004,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.4275,-119.19861,6,19,2019,12,12,True,False,False,True,6,5.0,B,1,High-Risk Large Fires
40.005,-120.98333,7,8,1996,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
43.01624,-122.31561,8,10,2000,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
33.66306,-117.3,6,14,1993,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.95894,-109.00063,6,26,2004,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.70694,-116.27694,5,3,2006,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
32.9984,-107.85219,6,6,1994,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
33.78,-116.90194,6,6,2002,0,0,True,False,True,False,4,1.0,B,3,High-Risk Large Fires
39.135,-121.605,9,25,2005,9,9,True,False,True,False,0,0.1,A,0,High-Risk Large Fires
32.73556,-116.93667,9,8,2006,13,13,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
43.78951,-119.5596,8,2,2022,12,12,True,False,False,True,12,0.25,A,1,Urban Wildfires
35.95002,-106.88532,7,9,2001,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
39.83968,-111.71266,8,22,2003,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.80833,-112.35667,8,24,2006,12,12,True,False,False,True,6,0.5,B,1,High-Risk Large Fires
36.61722,-106.0122,7,23,2006,12,12,True,False,True,False,6,51.0,C,0,High-Risk Large Fires
33.37389,-110.73917,4,18,2016,12,12,True,False,False,True,8,0.1,A,1,High-Risk Large Fires
44.62683,-118.32522,8,9,1997,12,12,True,False,False,True,6,0.3,B,1,Remote Small Fires
39.80306,-122.175,10,31,2006,9,9,True,False,True,False,3,0.1,A,0,Remote Small Fires
39.98528,-120.3,9,4,2003,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.48806,-120.73194,3,31,1994,9,9,True,False,True,False,3,0.2,A,0,High-Risk Large Fires
35.60004,-118.47091,2,20,2000,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.58395,-108.60112,7,5,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
43.95428,-121.23892,9,4,2000,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
39.135,-121.58694,9,3,2001,9,9,True,False,True,False,8,3.0,B,4,Urban Wildfires
38.88889,-122.60306,7,22,1997,9,9,True,False,True,False,12,6.0,B,4,Urban Wildfires
40.19333,-122.865,8,4,1992,12,12,True,False,True,False,1,40.0,C,0,Remote Small Fires
45.78,-89.01778,9,15,2012,12,12,True,False,True,False,4,0.1,A,0,Frequent Small Fires
45.35,-114.2866,7,7,1995,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
36.18889,-119.00111,8,15,2004,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
36.29167,-115.68333,8,3,1987,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.44886,-108.24988,8,18,2003,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.94222,-119.67806,8,2,1994,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
41.1307,-123.687,8,8,2007,0,0,True,False,True,False,0,0.1,A,3,Remote Small Fires
39.90611,-122.2,10,5,2009,9,9,True,False,True,False,4,0.3,B,0,Remote Small Fires
34.61667,-118.70222,9,1,1999,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
47.69667,-113.28972,6,29,2007,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
35.88862,-106.72152,8,16,1996,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
43.72722,-121.2975,6,27,2015,12,12,True,False,True,False,6,0.22,A,0,Remote Small Fires
47.14333,-114.695,10,3,1996,12,12,True,False,True,False,0,0.1,A,0,Remote Small Fires
43.71845,-121.79225,5,28,1987,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
46.39139,-121.52556,9,13,2012,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
33.63611,-117.34,3,4,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
35.61967,-92.89037,3,3,2020,12,12,False,True,True,False,8,11.8,C,2,Frequent Small Fires
33.83,-117.20389,5,4,2008,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
45.35976,-109.09121,8,17,2021,9,4,True,False,True,False,4,0.1,A,4,Remote Small Fires
39.44611,-121.52889,7,27,1995,9,9,True,False,True,False,4,1.0,B,0,Remote Small Fires
40.01,-120.915,8,12,1996,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
44.38139,-121.78028,8,13,2010,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
30.26666,-84.755,7,19,1994,9,12,True,False,False,True,6,18.0,C,1,Frequent Small Fires
36.91539,-92.08169,4,18,2018,12,12,False,True,True,False,12,268.0,D,2,Frequent Small Fires
48.26611,-113.88639,8,10,2006,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
35.02778,-111.62222,11,1,2016,12,12,False,True,False,True,6,595.0,E,2,High-Risk Large Fires
37.47124,-119.9648,6,15,2009,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
45.64222,-121.92944,8,3,2006,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
43.98721,-119.32829,9,9,1997,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
35.12391,-111.60841,6,8,2003,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
41.81155,-124.10605,7,22,2014,10,10,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.41341,-110.73065,6,8,1994,12,12,True,False,True,False,1,0.4,B,0,High-Risk Large Fires
39.54889,-120.17139,8,7,2015,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.68773,-111.76847,10,30,2003,12,12,True,False,True,False,1,2.0,B,0,Remote Small Fires
37.47831,-112.74744,8,8,1992,12,12,True,False,False,True,6,0.5,B,1,High-Risk Large Fires
37.16611,-118.27889,2,23,1995,3,3,True,False,True,False,0,0.1,A,3,High-Risk Large Fires
33.07652,-116.59366,3,19,2014,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.91245,-105.54311,4,27,2020,9,10,True,False,False,True,13,1.0,B,1,Urban Wildfires
37.48764,-107.77621,6,25,2020,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
36.96667,-92.10833,4,20,1987,12,12,True,False,True,False,0,35.0,C,0,Frequent Small Fires
34.02694,-117.11889,8,25,2007,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
37.85134,-120.36086,5,14,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
44.2611,-119.39519,8,21,2006,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
34.23528,-116.90833,11,2,2014,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
40.40218,-111.29093,9,14,2002,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
39.65889,-123.485,8,19,1993,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
43.53139,-121.94055,9,16,2008,12,12,False,True,False,True,12,381.0,E,2,Urban Wildfires
38.38694,-121.25111,7,20,2003,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
33.13194,-116.88389,11,11,1996,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.89807,-120.28289,8,19,1991,9,9,True,False,True,False,6,0.2,A,0,Remote Small Fires
33.1667,-116.7509,8,6,1993,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
44.3404,-121.81811,7,19,1999,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
32.33174,-110.69565,8,12,2000,12,12,True,False,True,False,6,10.0,C,0,High-Risk Large Fires
35.00008,-112.88461,6,20,2021,12,12,True,False,True,False,6,9.0,B,0,High-Risk Large Fires
46.45912,-114.52771,7,7,2021,12,12,False,True,True,False,6,14958.0,G,2,Remote Small Fires
37.70306,-120.47111,6,6,1997,9,9,True,False,True,False,4,4.0,B,0,High-Risk Large Fires
37.25639,-107.16444,7,20,2017,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
48.3875,-116.07472,1,1,2010,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
41.36316,-120.2741,9,8,2017,12,12,True,False,False,True,6,1.5,B,1,Remote Small Fires
44.45667,-120.15167,8,4,1991,12,12,True,False,False,True,6,0.3,B,1,Remote Small Fires
36.975,-120.04389,7,28,2009,9,9,True,False,True,False,12,0.5,B,4,Urban Wildfires
33.33333,-79.9,11,9,2001,12,12,True,False,False,True,0,4.0,B,1,Frequent Small Fires
33.74916,-111.66629,6,29,2013,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
33.44006,-108.34061,7,18,1998,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
47.58139,-115.18472,10,6,2016,10,12,True,False,True,False,10,0.1,A,4,Remote Small Fires
30.25638,-85.00583,1,25,2016,12,12,True,False,False,True,3,0.83,B,1,Frequent Small Fires
37.19111,-119.53611,7,20,2003,9,9,True,False,True,False,12,2.0,B,4,Urban Wildfires
41.615,-123.20833,7,28,1997,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.60028,-120.1175,10,8,2009,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
35.22501,-111.52571,5,31,1987,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
38.68583,-120.88735,9,15,2014,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
48.06843,-121.784,8,4,2017,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
47.59315,-123.19461,10,16,1994,12,12,True,False,True,False,11,0.3,B,4,Remote Small Fires
39.68439,-121.3333,6,10,2018,9,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
34.46545,-112.51348,4,13,2004,10,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
35.24501,-111.67572,10,10,1991,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
35.83719,-106.5688,6,24,2002,8,8,True,False,True,False,6,0.8,B,4,High-Risk Large Fires
37.38194,-120.56694,10,12,2004,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
36.87611,-121.31694,9,27,1998,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
44.81706,-121.85229,7,27,1998,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.5825,-108.39139,8,5,2014,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
37.02694,-119.72694,10,4,2008,9,9,True,False,True,False,8,1.0,B,4,Urban Wildfires
45.05599,-117.53161,7,4,2001,12,12,True,False,False,True,6,0.5,B,1,Remote Small Fires
39.09889,-123.20806,5,23,2008,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.49306,-106.2433,7,16,2005,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
33.46945,-108.93171,6,11,2018,12,12,False,True,False,True,4,76.0,C,2,High-Risk Large Fires
